,State,Year,Multiple Cause of death,Population,Deaths,Crude Rate
4633,Utah,2001,Other narcotics,2283715,40,1.75
4634,Utah,2001,Other opioids,2283715,105,4.6
4635,Utah,2002,Cocaine,2324815,50,2.15
4636,Utah,2002,Heroin,2324815,28,1.2
4637,Utah,2002,Methadone,2324815,62,2.67
4638,Utah,2002,Other narcotics,2324815,48,2.06
4639,Utah,2002,Other opioids,2324815,129,5.55
4640,Utah,2003,Cocaine,2360137,77,3.26
4641,Utah,2003,Heroin,2360137,32,1.36
4642,Utah,2003,Methadone,2360137,84,3.56
4643,Utah,2003,Other narcotics,2360137,71,3.01
4644,Utah,2003,Other opioids,2360137,168,7.12
4645,Utah,2004,Cocaine,2401580,70,2.91
4646,Utah,2004,Heroin,2401580,23,0.96
4647,Utah,2004,Methadone,2401580,105,4.37
4648,Utah,2004,Other narcotics,2401580,63,2.62
4649,Utah,2004,Other opioids,2401580,156,6.5
4650,Utah,2005,Cocaine,2457719,85,3.46
4651,Utah,2005,Heroin,2457719,44,1.79
4652,Utah,2005,Methadone,2457719,117,4.76
4653,Utah,2005,Other narcotics,2457719,93,3.78
4654,Utah,2005,Other opioids,2457719,192,7.81
4655,Utah,2006,Cocaine,2525507,99,3.92
4656,Utah,2006,Heroin,2525507,47,1.86
4657,Utah,2006,Methadone,2525507,112,4.43
4658,Utah,2006,Other narcotics,2525507,78,3.09
4659,Utah,2006,Other opioids,2525507,202,8.0
4660,Utah,2007,Cocaine,2597746,79,3.04
4661,Utah,2007,Heroin,2597746,51,1.96
4662,Utah,2007,Methadone,2597746,96,3.7
4663,Utah,2007,Other narcotics,2597746,87,3.35
4664,Utah,2007,Other opioids,2597746,254,9.78
4665,Utah,2008,Cocaine,2663029,70,2.63
4666,Utah,2008,Heroin,2663029,69,2.59
4667,Utah,2008,Methadone,2663029,105,3.94
4668,Utah,2008,Other narcotics,2663029,101,3.79
4669,Utah,2008,Other opioids,2663029,242,9.09
4670,Utah,2009,Cocaine,2723421,60,2.2
4671,Utah,2009,Heroin,2723421,55,2.02
4672,Utah,2009,Methadone,2723421,70,2.57
4673,Utah,2009,Other narcotics,2723421,110,4.04
4674,Utah,2009,Other opioids,2723421,270,9.91
4675,Utah,2010,Cocaine,2763885,39,1.41
4676,Utah,2010,Heroin,2763885,57,2.06
4677,Utah,2010,Methadone,2763885,65,2.35
4678,Utah,2010,Other narcotics,2763885,96,3.47
4679,Utah,2010,Other opioids,2763885,234,8.47
4680,Utah,2011,Cocaine,2817222,43,1.53
4681,Utah,2011,Heroin,2817222,73,2.59
4682,Utah,2011,Methadone,2817222,76,2.7
4683,Utah,2011,Other narcotics,2817222,94,3.34
4684,Utah,2011,Other opioids,2817222,290,10.29
4685,Utah,2012,Cocaine,2855287,49,1.72
4686,Utah,2012,Heroin,2855287,88,3.08
4687,Utah,2012,Methadone,2855287,54,1.89
4688,Utah,2012,Other narcotics,2855287,88,3.08
4689,Utah,2012,Other opioids,2855287,341,11.94
4690,Utah,2013,Cocaine,2900872,31,1.07
4691,Utah,2013,Heroin,2900872,124,4.27
4692,Utah,2013,Methadone,2900872,61,2.1
4693,Utah,2013,Other narcotics,2900872,76,2.62
4694,Utah,2013,Other opioids,2900872,367,12.65
4695,Utah,2014,Cocaine,2942902,39,1.33
4696,Utah,2014,Heroin,2942902,114,3.87
4697,Utah,2014,Methadone,2942902,49,1.67
4698,Utah,2014,Other narcotics,2942902,85,2.89
4699,Utah,2014,Other opioids,2942902,379,12.88
4700,Utah,2015,Cocaine,2995919,44,1.47
4701,Utah,2015,Heroin,2995919,131,4.37
4702,Utah,2015,Methadone,2995919,45,1.5
4703,Utah,2015,Other narcotics,2995919,95,3.17
4704,Utah,2015,Other opioids,2995919,365,12.18
4705,Utah,2016,Cocaine,3051217,50,1.64
4706,Utah,2016,Heroin,3051217,168,5.51
4707,Utah,2016,Methadone,3051217,43,1.41
4708,Utah,2016,Other narcotics,3051217,93,3.05
4709,Utah,2016,Other opioids,3051217,334,10.95
4710,Utah,2017,Cocaine,3101833,47,1.52
4711,Utah,2017,Heroin,3101833,148,4.77
4712,Utah,2017,Methadone,3101833,49,1.58
4713,Utah,2017,Other narcotics,3101833,101,3.26
4714,Utah,2017,Other opioids,3101833,298,9.61
4715,Utah,2018,Cocaine,3161105,53,1.68
4716,Utah,2018,Heroin,3161105,160,5.06
4717,Utah,2018,Methadone,3161105,41,1.3
4718,Utah,2018,Other narcotics,3161105,91,2.88
4719,Utah,2018,Other opioids,3161105,294,9.3
4720,Utah,2019,Cocaine,3205958,44,1.37
4721,Utah,2019,Heroin,3205958,142,4.43
4722,Utah,2019,Methadone,3205958,29,0.9
4723,Utah,2019,Other narcotics,3205958,101,3.15
4724,Utah,2019,Other opioids,3205958,272,8.48
4725,Vermont,1999,Cocaine,604683,5,0.83
4726,Vermont,1999,Heroin,604683,5,0.83
4727,Vermont,1999,Methadone,604683,5,0.83
4728,Vermont,1999,Other narcotics,604683,10,1.65
4729,Vermont,1999,Other opioids,604683,5,0.83
4730,Vermont,2000,Cocaine,608827,5,0.82
4731,Vermont,2000,Heroin,608827,5,0.82
4732,Vermont,2000,Methadone,608827,5,0.82
4733,Vermont,2000,Other narcotics,608827,10,1.64
4734,Vermont,2000,Other opioids,608827,16,2.63
4735,Vermont,2001,Cocaine,612223,5,0.82
4736,Vermont,2001,Heroin,612223,5,0.82
4737,Vermont,2001,Methadone,612223,5,0.82
4738,Vermont,2001,Other narcotics,612223,15,2.45
4739,Vermont,2001,Other opioids,612223,25,4.08
4740,Vermont,2002,Cocaine,615442,13,2.11
4741,Vermont,2002,Heroin,615442,5,0.81
4742,Vermont,2002,Methadone,615442,5,0.81
4743,Vermont,2002,Other narcotics,615442,10,1.62
4744,Vermont,2002,Other opioids,615442,22,3.57
4745,Vermont,2003,Cocaine,617858,5,0.81
4746,Vermont,2003,Heroin,617858,5,0.81
4747,Vermont,2003,Methadone,617858,11,1.78
4748,Vermont,2003,Other narcotics,617858,17,2.75
4749,Vermont,2003,Other opioids,617858,32,5.18
4750,Vermont,2004,Cocaine,619920,12,1.94
4751,Vermont,2004,Heroin,619920,5,0.81
4752,Vermont,2004,Methadone,619920,5,0.81
4753,Vermont,2004,Other narcotics,619920,16,2.58
4754,Vermont,2004,Other opioids,619920,27,4.36
4755,Vermont,2005,Cocaine,621215,10,1.61
4756,Vermont,2005,Heroin,621215,5,0.8
4757,Vermont,2005,Methadone,621215,19,3.06
4758,Vermont,2005,Other narcotics,621215,10,1.61
4759,Vermont,2005,Other opioids,621215,23,3.7
4760,Vermont,2006,Cocaine,622892,18,2.89
4761,Vermont,2006,Heroin,622892,5,0.8
4762,Vermont,2006,Methadone,622892,27,4.33
4763,Vermont,2006,Other narcotics,622892,21,3.37
4764,Vermont,2006,Other opioids,622892,25,4.01
4765,Vermont,2007,Cocaine,623481,14,2.25
4766,Vermont,2007,Heroin,623481,5,0.8
4767,Vermont,2007,Methadone,623481,17,2.73
4768,Vermont,2007,Other narcotics,623481,22,3.53
4769,Vermont,2007,Other opioids,623481,28,4.49
4770,Vermont,2008,Cocaine,624151,11,1.76
4771,Vermont,2008,Heroin,624151,5,0.8
4772,Vermont,2008,Methadone,624151,18,2.88
4773,Vermont,2008,Other narcotics,624151,20,3.2
4774,Vermont,2008,Other opioids,624151,32,5.13
4775,Vermont,2009,Cocaine,624817,5,0.8
4776,Vermont,2009,Heroin,624817,5,0.8
4777,Vermont,2009,Methadone,624817,13,2.08
4778,Vermont,2009,Other narcotics,624817,10,1.6
4779,Vermont,2009,Other opioids,624817,29,4.64
4780,Vermont,2010,Cocaine,625741,5,0.8
4781,Vermont,2010,Heroin,625741,5,0.8
4782,Vermont,2010,Methadone,625741,5,0.8
4783,Vermont,2010,Other narcotics,625741,10,1.6
4784,Vermont,2010,Other opioids,625741,29,4.63
4785,Vermont,2011,Cocaine,626431,13,2.08
4786,Vermont,2011,Heroin,626431,5,0.8
4787,Vermont,2011,Methadone,626431,14,2.23
4788,Vermont,2011,Other narcotics,626431,17,2.71
4789,Vermont,2011,Other opioids,626431,34,5.43
4790,Vermont,2012,Cocaine,626011,5,0.8
4791,Vermont,2012,Heroin,626011,10,1.6
4792,Vermont,2012,Methadone,626011,19,3.04
4793,Vermont,2012,Other narcotics,626011,10,1.6
4794,Vermont,2012,Other opioids,626011,27,4.31
4795,Vermont,2013,Cocaine,626630,11,1.76
4796,Vermont,2013,Heroin,626630,20,3.19
4797,Vermont,2013,Methadone,626630,14,2.23
4798,Vermont,2013,Other narcotics,626630,23,3.67
4799,Vermont,2013,Other opioids,626630,42,6.7
4800,Vermont,2014,Cocaine,626562,14,2.23
4801,Vermont,2014,Heroin,626562,35,5.59
4802,Vermont,2014,Methadone,626562,5,0.8
4803,Vermont,2014,Other narcotics,626562,28,4.47
4804,Vermont,2014,Other opioids,626562,26,4.15
4805,Vermont,2015,Cocaine,626042,15,2.4
4806,Vermont,2015,Heroin,626042,34,5.43
4807,Vermont,2015,Methadone,626042,5,0.8
4808,Vermont,2015,Other narcotics,626042,39,6.23
4809,Vermont,2015,Other opioids,626042,27,4.31
4810,Vermont,2016,Cocaine,624594,21,3.36
4811,Vermont,2016,Heroin,624594,45,7.2
4812,Vermont,2016,Methadone,624594,14,2.24
4813,Vermont,2016,Other narcotics,624594,60,9.61
4814,Vermont,2016,Other opioids,624594,24,3.84
4815,Vermont,2017,Cocaine,623657,38,6.09
4816,Vermont,2017,Heroin,623657,41,6.57
4817,Vermont,2017,Methadone,623657,14,2.24
4818,Vermont,2017,Other narcotics,623657,84,13.47
4819,Vermont,2017,Other opioids,623657,31,4.97
4820,Vermont,2018,Cocaine,626299,52,8.3
4821,Vermont,2018,Heroin,626299,68,10.86
4822,Vermont,2018,Methadone,626299,5,0.8
4823,Vermont,2018,Other narcotics,626299,111,17.72
4824,Vermont,2018,Other opioids,626299,20,3.19
4825,Vermont,2019,Cocaine,623989,55,8.81
4826,Vermont,2019,Heroin,623989,40,6.41
4827,Vermont,2019,Methadone,623989,5,0.8
4828,Vermont,2019,Other narcotics,623989,107,17.15
4829,Vermont,2019,Other opioids,623989,22,3.53
4830,Virginia,1999,Cocaine,7000174,90,1.29
4831,Virginia,1999,Heroin,7000174,67,0.96
4832,Virginia,1999,Methadone,7000174,20,0.29
4833,Virginia,1999,Other narcotics,7000174,58,0.83
4834,Virginia,1999,Other opioids,7000174,113,1.61
4835,Virginia,2000,Cocaine,7078515,88,1.24
4836,Virginia,2000,Heroin,7078515,67,0.95
4837,Virginia,2000,Methadone,7078515,38,0.54
4838,Virginia,2000,Other narcotics,7078515,91,1.29
4839,Virginia,2000,Other opioids,7078515,108,1.53
4840,Virginia,2001,Cocaine,7198362,89,1.24
4841,Virginia,2001,Heroin,7198362,96,1.33
4842,Virginia,2001,Methadone,7198362,74,1.03
4843,Virginia,2001,Other narcotics,7198362,72,1.0
4844,Virginia,2001,Other opioids,7198362,147,2.04
4845,Virginia,2002,Cocaine,7286873,120,1.65
4846,Virginia,2002,Heroin,7286873,91,1.25
4847,Virginia,2002,Methadone,7286873,90,1.24
4848,Virginia,2002,Other narcotics,7286873,99,1.36
4849,Virginia,2002,Other opioids,7286873,147,2.02
4850,Virginia,2003,Cocaine,7366977,124,1.68
4851,Virginia,2003,Heroin,7366977,94,1.28
4852,Virginia,2003,Methadone,7366977,113,1.53
4853,Virginia,2003,Other narcotics,7366977,94,1.28
4854,Virginia,2003,Other opioids,7366977,152,2.06
4855,Virginia,2004,Cocaine,7475575,146,1.95
4856,Virginia,2004,Heroin,7475575,70,0.94
4857,Virginia,2004,Methadone,7475575,117,1.57
4858,Virginia,2004,Other narcotics,7475575,111,1.48
4859,Virginia,2004,Other opioids,7475575,182,2.43
4860,Virginia,2005,Cocaine,7577105,154,2.03
4861,Virginia,2005,Heroin,7577105,64,0.84
4862,Virginia,2005,Methadone,7577105,123,1.62
4863,Virginia,2005,Other narcotics,7577105,93,1.23
4864,Virginia,2005,Other opioids,7577105,170,2.24
4865,Virginia,2006,Cocaine,7673725,152,1.98
4866,Virginia,2006,Heroin,7673725,72,0.94
4867,Virginia,2006,Methadone,7673725,116,1.51
4868,Virginia,2006,Other narcotics,7673725,126,1.64
4869,Virginia,2006,Other opioids,7673725,181,2.36
4870,Virginia,2007,Cocaine,7751000,153,1.97
4871,Virginia,2007,Heroin,7751000,96,1.24
4872,Virginia,2007,Methadone,7751000,150,1.94
4873,Virginia,2007,Other narcotics,7751000,127,1.64
4874,Virginia,2007,Other opioids,7751000,227,2.93
4875,Virginia,2008,Cocaine,7833496,105,1.34
4876,Virginia,2008,Heroin,7833496,88,1.12
4877,Virginia,2008,Methadone,7833496,142,1.81
4878,Virginia,2008,Other narcotics,7833496,114,1.46
4879,Virginia,2008,Other opioids,7833496,222,2.83
4880,Virginia,2009,Cocaine,7925937,71,0.9
4881,Virginia,2009,Heroin,7925937,106,1.34
4882,Virginia,2009,Methadone,7925937,128,1.61
4883,Virginia,2009,Other narcotics,7925937,108,1.36
4884,Virginia,2009,Other opioids,7925937,219,2.76
4885,Virginia,2010,Cocaine,8001024,73,0.91
4886,Virginia,2010,Heroin,8001024,45,0.56
4887,Virginia,2010,Methadone,8001024,110,1.37
4888,Virginia,2010,Other narcotics,8001024,98,1.22
4889,Virginia,2010,Other opioids,8001024,203,2.54
4890,Virginia,2011,Cocaine,8096604,103,1.27
4891,Virginia,2011,Heroin,8096604,103,1.27
4892,Virginia,2011,Methadone,8096604,158,1.95
4893,Virginia,2011,Other narcotics,8096604,98,1.21
4894,Virginia,2011,Other opioids,8096604,321,3.96
4895,Virginia,2012,Cocaine,8185867,72,0.88
4896,Virginia,2012,Heroin,8185867,124,1.51
4897,Virginia,2012,Methadone,8185867,106,1.29
4898,Virginia,2012,Other narcotics,8185867,113,1.38
4899,Virginia,2012,Other opioids,8185867,283,3.46
4900,Virginia,2013,Cocaine,8260405,113,1.37
4901,Virginia,2013,Heroin,8260405,206,2.49
4902,Virginia,2013,Methadone,8260405,100,1.21
4903,Virginia,2013,Other narcotics,8260405,153,1.85
4904,Virginia,2013,Other opioids,8260405,301,3.64
4905,Virginia,2014,Cocaine,8326289,133,1.6
4906,Virginia,2014,Heroin,8326289,255,3.06
4907,Virginia,2014,Methadone,8326289,109,1.31
4908,Virginia,2014,Other narcotics,8326289,211,2.53
4909,Virginia,2014,Other opioids,8326289,335,4.02
4910,Virginia,2015,Cocaine,8382993,171,2.04
4911,Virginia,2015,Heroin,8382993,353,4.21
4912,Virginia,2015,Methadone,8382993,68,0.81
4913,Virginia,2015,Other narcotics,8382993,319,3.81
4914,Virginia,2015,Other opioids,8382993,281,3.35
4915,Virginia,2016,Cocaine,8411808,258,3.07
4916,Virginia,2016,Heroin,8411808,453,5.39
4917,Virginia,2016,Methadone,8411808,78,0.93
4918,Virginia,2016,Other narcotics,8411808,701,8.33
4919,Virginia,2016,Other opioids,8411808,352,4.18
4920,Virginia,2017,Cocaine,8470020,362,4.27
4921,Virginia,2017,Heroin,8470020,557,6.58
4922,Virginia,2017,Methadone,8470020,83,0.98
4923,Virginia,2017,Other narcotics,8470020,870,10.27
4924,Virginia,2017,Other opioids,8470020,338,3.99
4925,Virginia,2018,Cocaine,8517685,426,5.0
4926,Virginia,2018,Heroin,8517685,534,6.27
4927,Virginia,2018,Methadone,8517685,94,1.1
4928,Virginia,2018,Other narcotics,8517685,878,10.31
4929,Virginia,2018,Other opioids,8517685,260,3.05
4930,Virginia,2019,Cocaine,8535519,419,4.91
4931,Virginia,2019,Heroin,8535519,538,6.3
4932,Virginia,2019,Methadone,8535519,81,0.95
4933,Virginia,2019,Other narcotics,8535519,1014,11.88
4934,Virginia,2019,Other opioids,8535519,253,2.96
4935,Washington,1999,Cocaine,5842564,138,2.36
4936,Washington,1999,Heroin,5842564,61,1.04
4937,Washington,1999,Methadone,5842564,54,0.92
4938,Washington,1999,Other narcotics,5842564,212,3.63
4939,Washington,1999,Other opioids,5842564,103,1.76
4940,Washington,2000,Cocaine,5894121,167,2.83
4941,Washington,2000,Heroin,5894121,61,1.03
4942,Washington,2000,Methadone,5894121,68,1.15
4943,Washington,2000,Other narcotics,5894121,198,3.36
4944,Washington,2000,Other opioids,5894121,106,1.8
4945,Washington,2001,Cocaine,5985722,119,1.99
4946,Washington,2001,Heroin,5985722,49,0.82
4947,Washington,2001,Methadone,5985722,84,1.4
4948,Washington,2001,Other narcotics,5985722,124,2.07
4949,Washington,2001,Other opioids,5985722,122,2.04
4950,Washington,2002,Cocaine,6052349,153,2.53
4951,Washington,2002,Heroin,6052349,75,1.24
4952,Washington,2002,Methadone,6052349,143,2.36
4953,Washington,2002,Other narcotics,6052349,186,3.07
4954,Washington,2002,Other opioids,6052349,145,2.4
4955,Washington,2003,Cocaine,6104115,165,2.7
4956,Washington,2003,Heroin,6104115,66,1.08
4957,Washington,2003,Methadone,6104115,169,2.77
4958,Washington,2003,Other narcotics,6104115,170,2.79
4959,Washington,2003,Other opioids,6104115,166,2.72
4960,Washington,2004,Cocaine,6178645,180,2.91
4961,Washington,2004,Heroin,6178645,62,1.0
4962,Washington,2004,Methadone,6178645,259,4.19
4963,Washington,2004,Other narcotics,6178645,162,2.62
4964,Washington,2004,Other opioids,6178645,222,3.59
4965,Washington,2005,Cocaine,6257305,175,2.8
4966,Washington,2005,Heroin,6257305,59,0.94
4967,Washington,2005,Methadone,6257305,281,4.49
4968,Washington,2005,Other narcotics,6257305,191,3.05
4969,Washington,2005,Other opioids,6257305,240,3.84
4970,Washington,2006,Cocaine,6370753,223,3.5
4971,Washington,2006,Heroin,6370753,58,0.91
4972,Washington,2006,Methadone,6370753,347,5.45
4973,Washington,2006,Other narcotics,6370753,195,3.06
4974,Washington,2006,Other opioids,6370753,275,4.32
4975,Washington,2007,Cocaine,6461587,171,2.65
4976,Washington,2007,Heroin,6461587,76,1.18
4977,Washington,2007,Methadone,6461587,284,4.4
4978,Washington,2007,Other narcotics,6461587,214,3.31
4979,Washington,2007,Other opioids,6461587,288,4.46
4980,Washington,2008,Cocaine,6562231,129,1.97
4981,Washington,2008,Heroin,6562231,68,1.04
4982,Washington,2008,Methadone,6562231,295,4.5
4983,Washington,2008,Other narcotics,6562231,201,3.06
4984,Washington,2008,Other opioids,6562231,315,4.8
4985,Washington,2009,Cocaine,6667426,121,1.81
4986,Washington,2009,Heroin,6667426,68,1.02
4987,Washington,2009,Methadone,6667426,274,4.11
4988,Washington,2009,Other narcotics,6667426,201,3.01
4989,Washington,2009,Other opioids,6667426,342,5.13
4990,Washington,2010,Cocaine,6724540,77,1.15
4991,Washington,2010,Heroin,6724540,61,0.91
4992,Washington,2010,Methadone,6724540,232,3.45
4993,Washington,2010,Other narcotics,6724540,141,2.1
4994,Washington,2010,Other opioids,6724540,305,4.54
4995,Washington,2011,Cocaine,6830038,99,1.45
4996,Washington,2011,Heroin,6830038,150,2.2
4997,Washington,2011,Methadone,6830038,240,3.51
4998,Washington,2011,Other narcotics,6830038,193,2.83
4999,Washington,2011,Other opioids,6830038,334,4.89
5000,Washington,2012,Cocaine,6897012,68,0.99
5001,Washington,2012,Heroin,6897012,179,2.6
5002,Washington,2012,Methadone,6897012,186,2.7
5003,Washington,2012,Other narcotics,6897012,165,2.39
5004,Washington,2012,Other opioids,6897012,346,5.02
5005,Washington,2013,Cocaine,6971406,93,1.33
5006,Washington,2013,Heroin,6971406,211,3.03
5007,Washington,2013,Methadone,6971406,161,2.31
5008,Washington,2013,Other narcotics,6971406,247,3.54
5009,Washington,2013,Other opioids,6971406,279,4.0
5010,Washington,2014,Cocaine,7061530,94,1.33
5011,Washington,2014,Heroin,7061530,294,4.16
5012,Washington,2014,Methadone,7061530,120,1.7
5013,Washington,2014,Other narcotics,7061530,283,4.01
5014,Washington,2014,Other opioids,7061530,296,4.19
5015,Washington,2015,Cocaine,7170351,95,1.32
5016,Washington,2015,Heroin,7170351,309,4.31
5017,Washington,2015,Methadone,7170351,117,1.63
5018,Washington,2015,Other narcotics,7170351,275,3.84
5019,Washington,2015,Other opioids,7170351,274,3.82
5020,Washington,2016,Cocaine,7288000,93,1.28
5021,Washington,2016,Heroin,7288000,288,3.95
5022,Washington,2016,Methadone,7288000,125,1.72
5023,Washington,2016,Other narcotics,7288000,272,3.73
5024,Washington,2016,Other opioids,7288000,303,4.16
5025,Washington,2017,Cocaine,7405743,119,1.61
5026,Washington,2017,Heroin,7405743,315,4.25
5027,Washington,2017,Methadone,7405743,123,1.66
5028,Washington,2017,Other narcotics,7405743,341,4.6
5029,Washington,2017,Other opioids,7405743,258,3.48
5030,Washington,2018,Cocaine,7535591,136,1.8
5031,Washington,2018,Heroin,7535591,340,4.51
5032,Washington,2018,Methadone,7535591,94,1.25
5033,Washington,2018,Other narcotics,7535591,400,5.31
5034,Washington,2018,Other opioids,7535591,230,3.05
5035,Washington,2019,Cocaine,7614893,137,1.8
5036,Washington,2019,Heroin,7614893,354,4.65
5037,Washington,2019,Methadone,7614893,76,1.0
5038,Washington,2019,Other narcotics,7614893,502,6.59
5039,Washington,2019,Other opioids,7614893,217,2.85
5040,West Virginia,1999,Cocaine,1811799,5,0.28
5041,West Virginia,1999,Heroin,1811799,5,0.28
5042,West Virginia,1999,Methadone,1811799,5,0.28
5043,West Virginia,1999,Other narcotics,1811799,17,0.94
5044,West Virginia,1999,Other opioids,1811799,5,0.28
5045,West Virginia,2000,Cocaine,1808344,5,0.28
5046,West Virginia,2000,Heroin,1808344,5,0.28
5047,West Virginia,2000,Methadone,1808344,5,0.28
5048,West Virginia,2000,Other narcotics,1808344,16,0.88
5049,West Virginia,2000,Other opioids,1808344,25,1.38
5050,West Virginia,2001,Cocaine,1801481,21,1.17
5051,West Virginia,2001,Heroin,1801481,5,0.28
5052,West Virginia,2001,Methadone,1801481,39,2.16
5053,West Virginia,2001,Other narcotics,1801481,51,2.83
5054,West Virginia,2001,Other opioids,1801481,79,4.39
5055,West Virginia,2002,Cocaine,1805414,38,2.1
5056,West Virginia,2002,Heroin,1805414,5,0.28
5057,West Virginia,2002,Methadone,1805414,76,4.21
5058,West Virginia,2002,Other narcotics,1805414,46,2.55
5059,West Virginia,2002,Other opioids,1805414,91,5.04
5060,West Virginia,2003,Cocaine,1812295,55,3.03
5061,West Virginia,2003,Heroin,1812295,5,0.28
5062,West Virginia,2003,Methadone,1812295,69,3.81
5063,West Virginia,2003,Other narcotics,1812295,51,2.81
5064,West Virginia,2003,Other opioids,1812295,122,6.73
5065,West Virginia,2004,Cocaine,1816438,60,3.3
5066,West Virginia,2004,Heroin,1816438,10,0.55
5067,West Virginia,2004,Methadone,1816438,111,6.11
5068,West Virginia,2004,Other narcotics,1816438,91,5.01
5069,West Virginia,2004,Other opioids,1816438,127,6.99
5070,West Virginia,2005,Cocaine,1820492,49,2.69
5071,West Virginia,2005,Heroin,1820492,5,0.27
5072,West Virginia,2005,Methadone,1820492,63,3.46
5073,West Virginia,2005,Other narcotics,1820492,59,3.24
5074,West Virginia,2005,Other opioids,1820492,61,3.35
5075,West Virginia,2006,Cocaine,1827912,75,4.1
5076,West Virginia,2006,Heroin,1827912,5,0.27
